id|rightsId|version
0100017016FC7004|00000000000000000000000000000000|0
0100017019C4A000|00000000000000000000000000000000|0
0100017019C4A800|00000000000000000000000000000000|131072
01000170203F8000|00000000000000000000000000000000|0
0100017022C8E000|00000000000000000000000000000000|
0100017023526000|00000000000000000000000000000000|0
010001800DBA6000|00000000000000000000000000000000|0
010001800DBA6800|00000000000000000000000000000000|65536
0100018013124000|00000000000000000000000000000000|0
0100018013124800|00000000000000000000000000000000|131072
0100018017B3A000|00000000000000000000000000000000|0
0100018024C42000|00000000000000000000000000000000|0
0100018024E46000|00000000000000000000000000000000|0
0100018025E3C000|00000000000000000000000000000000|0
0100019006F4E000|0100019006F4E0000000000000000005|0
0100019006F4E800|00000000000000000000000000000000|131072
010001900BDCA000|010001900BDCA0000000000000000005|0
010001900BDCA800|00000000000000000000000000000000|65536
01000190164A2000|00000000000000000000000000000000|0
010001A00A1F6000|010001A00A1F60000000000000000005|0
010001A00A1F6800|00000000000000000000000000000000|65536
010001A00C840000|010001A00C8400000000000000000005|0
010001A01329C000|00000000000000000000000000000000|0
010001A015AB2000|00000000000000000000000000000000|0
010001A015AB2800|00000000000000000000000000000000|196608
010001A0197CC000|00000000000000000000000000000000|0
010001A01A818000|00000000000000000000000000000000|0
010001A01E09E000|00000000000000000000000000000000|0
010001A01F7A6000|00000000000000000000000000000000|0
010001B005E5C000|010001B005E5C0000000000000000000|0
010001B005E5C800|00000000000000000000000000000000|393216
010001B011D00000|00000000000000000000000000000000|0
010001B01398C000|00000000000000000000000000000000|0
010001B018734000|00000000000000000000000000000000|0
010001B019B62000|00000000000000000000000000000000|0
010001B01AAF4000|00000000000000000000000000000000|0
010001B01AAF4800|00000000000000000000000000000000|393216
010001B01B678000|00000000000000000000000000000000|0
010001B01B678800|00000000000000000000000000000000|65536
010001B01B679001|00000000000000000000000000000000|0
010001B01B679002|00000000000000000000000000000000|0
010001B01B679005|00000000000000000000000000000000|0
010001B01B67900C|00000000000000000000000000000000|0
010001B01B679016|00000000000000000000000000000000|0
010001B01B679017|00000000000000000000000000000000|0
010001B01B679018|00000000000000000000000000000000|0
010001B01B679019|00000000000000000000000000000000|0
010001B01B67901A|00000000000000000000000000000000|0
010001B01B67901B|00000000000000000000000000000000|0
010001B01B67901C|00000000000000000000000000000000|0
010001B01B679032|00000000000000000000000000000000|0
010001B01B679033|00000000000000000000000000000000|0
010001B01B679035|00000000000000000000000000000000|0
010001B01B679036|00000000000000000000000000000000|0
010001B01B679037|00000000000000000000000000000000|0
010001B01B67903C|00000000000000000000000000000000|0
010001B01B679046|00000000000000000000000000000000|0
010001B01B679051|00000000000000000000000000000000|0
010001B01B679052|00000000000000000000000000000000|0
010001B01B679064|00000000000000000000000000000000|0
010001B01B679065|00000000000000000000000000000000|0
010001B01B679066|00000000000000000000000000000000|0
010001B01B679067|00000000000000000000000000000000|0
010001B01B679068|00000000000000000000000000000000|0
010001B01B679069|00000000000000000000000000000000|0
010001B01B67906A|00000000000000000000000000000000|0
010001B01B67906B|00000000000000000000000000000000|0
010001B01B67906C|00000000000000000000000000000000|0
010001B01B67906D|00000000000000000000000000000000|0
010001B01B67906E|00000000000000000000000000000000|0
010001B01B67906F|00000000000000000000000000000000|0
010001B01B679070|00000000000000000000000000000000|0
010001B01B679073|00000000000000000000000000000000|0
010001B01B679074|00000000000000000000000000000000|0
010001B01B679075|00000000000000000000000000000000|0
010001B01B679076|00000000000000000000000000000000|0
010001B01B679077|00000000000000000000000000000000|0
010001B01B679078|00000000000000000000000000000000|0
010001B01B679079|00000000000000000000000000000000|0
010001B01B67907A|00000000000000000000000000000000|0
010001B01B67907D|00000000000000000000000000000000|0
010001B01B67907E|00000000000000000000000000000000|0
010001B01B67907F|00000000000000000000000000000000|0
010001B01B679082|00000000000000000000000000000000|0
010001B01B679083|00000000000000000000000000000000|0
010001B01B679084|00000000000000000000000000000000|0
010001B01B679087|00000000000000000000000000000000|0
010001B01B679088|00000000000000000000000000000000|0
010001B01B679089|00000000000000000000000000000000|0
010001B01B67908C|00000000000000000000000000000000|0
010001B01B67908D|00000000000000000000000000000000|0
010001B01B67908E|00000000000000000000000000000000|0
010001B01B679092|00000000000000000000000000000000|0
010001B01B679093|00000000000000000000000000000000|0
010001B01B679096|00000000000000000000000000000000|0
010001B01B679097|00000000000000000000000000000000|0
010001B01B679098|00000000000000000000000000000000|0
010001C011354000|00000000000000000000000000000000|0
010001C011354800|00000000000000000000000000000000|131072
010001C011BBA000|00000000000000000000000000000000|0
010001C011BBA800|00000000000000000000000000000000|65536
010001C016A78000|00000000000000000000000000000000|0
010001C01BCAC000|00000000000000000000000000000000|0
010001C01BCAC800|00000000000000000000000000000000|131072
010001C01BCAD001|00000000000000000000000000000000|0
010001C01BCAD002|00000000000000000000000000000000|0
010001C01BCAD003|00000000000000000000000000000000|0
010001C01BCAD004|00000000000000000000000000000000|0
010001C01BCAD005|00000000000000000000000000000000|0
010001C01BCAD006|00000000000000000000000000000000|0
010001C01D072000|00000000000000000000000000000000|0
010001C01D662000|00000000000000000000000000000000|0
010001C01D663001|00000000000000000000000000000000|0
010001C01D663002|00000000000000000000000000000000|0
010001C01D663003|00000000000000000000000000000000|0
010001C01D663004|00000000000000000000000000000000|0
010001C01D663005|00000000000000000000000000000000|0
010001C01D663006|00000000000000000000000000000000|0
010001C01D663007|00000000000000000000000000000000|0
010001C01D663008|00000000000000000000000000000000|0
010001C01D663009|00000000000000000000000000000000|0
010001C01D66300A|00000000000000000000000000000000|0
010001C01D66300B|00000000000000000000000000000000|0
010001C01D66300C|00000000000000000000000000000000|0
010001C01D66300D|00000000000000000000000000000000|0
010001C025AC2000|00000000000000000000000000000000|0
010001C025AC2800|00000000000000000000000000000000|65536
010001D014348000|00000000000000000000000000000000|0
010001D014348800|00000000000000000000000000000000|65536
010001D015260000|00000000000000000000000000000000|0
010001D01F168800|00000000000000000000000000000000|65536
010001D022620000|00000000000000000000000000000000|0
010001E00A5F6000|00000000000000000000000000000000|0
010001E00A5F6800|00000000000000000000000000000000|65536
010001E00F75A000|00000000000000000000000000000000|0
010001E0137DE000|00000000000000000000000000000000|0
010001E01B772000|00000000000000000000000000000000|
010001E024928000|00000000000000000000000000000000|0
010001E025CCE000|00000000000000000000000000000000|0
010001F00D9B8000|010001F00D9B80000000000000000007|
010001F0145A8000|00000000000000000000000000000000|0
010001F0145A8800|00000000000000000000000000000000|65536
010001F014D9A000|00000000000000000000000000000000|0
010001F014D9A800|00000000000000000000000000000000|262144
010001F01BAB4000|00000000000000000000000000000000|0
010001F01BAB4800|00000000000000000000000000000000|589824
010001F0213E6000|00000000000000000000000000000000|0
01000200128A4000|00000000000000000000000000000000|0
01000200194AE000|00000000000000000000000000000000|0
01000200194AE800|00000000000000000000000000000000|131072
010002001DDF0000|00000000000000000000000000000000|0
010002100CDCC000|00000000000000000000000000000000|0
010002100CDCC800|00000000000000000000000000000000|65536
0100021019A18000|00000000000000000000000000000000|0
0100021019A18800|00000000000000000000000000000000|131072
010002101CE5A000|00000000000000000000000000000000|0
010002101CE5A800|00000000000000000000000000000000|196608
010002101FD6E000|00000000000000000000000000000000|0
010002101FFFE000|00000000000000000000000000000000|0
010002200CECA000|010002200CECA0000000000000000006|0
01000220144FE000|00000000000000000000000000000000|0
01000220158C4000|00000000000000000000000000000000|0
01000220181BC000|00000000000000000000000000000000|0
01000220181BC800|00000000000000000000000000000000|131072
01000220181BD001|00000000000000000000000000000000|0
01000220183C0000|00000000000000000000000000000000|0
0100022023554000|00000000000000000000000000000000|0
01000220255A2000|00000000000000000000000000000000|0
0100023009C72000|0100023009C720000000000000000003|0
0100023009C72800|00000000000000000000000000000000|196608
010002300C632000|00000000000000000000000000000000|0
010002300C632800|00000000000000000000000000000000|131072
010002300CB0A000|010002300CB0A0000000000000000005|0
010002300CB0A800|00000000000000000000000000000000|65536
0100023012640000|00000000000000000000000000000000|0
010002301D62A000|00000000000000000000000000000000|0
010002302429A000|00000000000000000000000000000000|0
010002302429A800|00000000000000000000000000000000|65536
010002302429B001|00000000000000000000000000000000|65536
010002302429B002|00000000000000000000000000000000|65536
010002302429B003|00000000000000000000000000000000|65536
010002302429B004|00000000000000000000000000000000|65536
010002302429B005|00000000000000000000000000000000|65536
010002302429B006|00000000000000000000000000000000|65536
0100023024A74000|00000000000000000000000000000000|0
0100024008310000|01000240083100000000000000000004|0
0100024008310800|00000000000000000000000000000000|196608
010002400B770000|00000000000000000000000000000000|0
010002400B770800|00000000000000000000000000000000|327680
010002400B771001|00000000000000000000000000000000|0
010002400B771002|00000000000000000000000000000000|0
010002400B771003|00000000000000000000000000000000|0
010002400B771004|00000000000000000000000000000000|0
010002400B771005|00000000000000000000000000000000|0
010002400B771006|00000000000000000000000000000000|0
010002400F408000|00000000000000000000000000000000|0
0100024011858000|00000000000000000000000000000000|0
010002401AE94000|00000000000000000000000000000000|0
010002401AE94800|00000000000000000000000000000000|131072
010002501378C000|00000000000000000000000000000000|
0100025017390000|00000000000000000000000000000000|0
0100025017390800|00000000000000000000000000000000|262144
010002501A638000|00000000000000000000000000000000|0
010002502620A000|00000000000000000000000000000000|0
010002600E17A000|00000000000000000000000000000000|0
010002600E17A800|00000000000000000000000000000000|196608
0100026011058000|00000000000000000000000000000000|0
0100026011058800|00000000000000000000000000000000|65536
0100026013434000|00000000000000000000000000000000|
0100026016320000|00000000000000000000000000000000|131072
0100026016320800|00000000000000000000000000000000|458752
0100026016321001|00000000000000000000000000000000|327680
0100026019F80000|00000000000000000000000000000000|0
0100026019F80800|00000000000000000000000000000000|196608
010002601E2A6000|00000000000000000000000000000000|0
010002601E702000|00000000000000000000000000000000|0
0100026026700000|00000000000000000000000000000000|0
010002700C34C000|010002700C34C0000000000000000005|0
010002700C646000|00000000000000000000000000000000|
0100027017D4C000|00000000000000000000000000000000|0
0100027017D4C800|00000000000000000000000000000000|131072
010002800B818000|010002800B8180000000000000000005|0
010002800B818800|00000000000000000000000000000000|65536
01000280151F2000|00000000000000000000000000000000|
010002801A3FA000|00000000000000000000000000000000|
010002801C4DC000|00000000000000000000000000000000|0
010002801C4DC800|00000000000000000000000000000000|131072
010002801DE5E000|00000000000000000000000000000000|0
010002801DE5E800|00000000000000000000000000000000|131072
010002801DE5F001|00000000000000000000000000000000|0
010002801DE5F002|00000000000000000000000000000000|0
010002801DE5F003|00000000000000000000000000000000|0
010002801DE5F004|00000000000000000000000000000000|0
010002801F93A000|00000000000000000000000000000000|
010002801F93A800|00000000000000000000000000000000|65536
010002900294A000|00000000000000000000000000000000|0
010002900294A800|00000000000000000000000000000000|131072
010002900B75A000|010002900B75A0000000000000000006|0
010002900B75A800|00000000000000000000000000000000|131072
0100029014040000|00000000000000000000000000000000|0
0100029025110000|00000000000000000000000000000000|0
010002A00CC42000|010002A00CC420000000000000000006|0
010002A00CD68000|00000000000000000000000000000000|0
010002A00CD68800|00000000000000000000000000000000|131072
010002A00D168000|00000000000000000000000000000000|
010002A014B64000|00000000000000000000000000000000|0
010002A01998E000|00000000000000000000000000000000|0
010002A01998F065|00000000000000000000000000000000|0
010002A01998F066|00000000000000000000000000000000|0
010002A01998F067|00000000000000000000000000000000|0
010002A01998F068|00000000000000000000000000000000|0
010002A01998F0C9|00000000000000000000000000000000|0
010002A01998F0CA|00000000000000000000000000000000|0
010002A01998F0CB|00000000000000000000000000000000|0
010002A01998F12D|00000000000000000000000000000000|0
010002A01998F12E|00000000000000000000000000000000|0
010002A01998F12F|00000000000000000000000000000000|0
010002A01998F130|00000000000000000000000000000000|0
010002A01998F131|00000000000000000000000000000000|0
010002A01998F132|00000000000000000000000000000000|0
010002A01998F133|00000000000000000000000000000000|0
010002A01998F134|00000000000000000000000000000000|0
010002A01998F135|00000000000000000000000000000000|0
010002A01998F136|00000000000000000000000000000000|0
010002A01998F1F6|00000000000000000000000000000000|0
010002A01ABF8000|00000000000000000000000000000000|0
010002A01ABF8800|00000000000000000000000000000000|131072
010002A020DBE000|00000000000000000000000000000000|0
010002A020DBE800|00000000000000000000000000000000|65536
010002B00C534000|00000000000000000000000000000000|0
010002B00C534800|00000000000000000000000000000000|589824
010002B013452000|00000000000000000000000000000000|0
010002B018D4E000|00000000000000000000000000000000|0
010002B02179C000|00000000000000000000000000000000|0
010002B02179C800|00000000000000000000000000000000|196608
010002C00C270000|00000000000000000000000000000000|0
010002C00C270800|00000000000000000000000000000000|65536
010002C00DC80000|00000000000000000000000000000000|
010002C011710000|00000000000000000000000000000000|
010002C011710800|00000000000000000000000000000000|65536
010002C012026000|00000000000000000000000000000000|0
010002C012026800|00000000000000000000000000000000|131072
010002C017A90000|00000000000000000000000000000000|0
010002C01A710000|00000000000000000000000000000000|0
010002C01F772000|00000000000000000000000000000000|0
010002C024064000|00000000000000000000000000000000|0
010002D00632E000|010002D00632E0000000000000000004|0
010002D00632E800|00000000000000000000000000000000|131072
010002D00EDD0000|00000000000000000000000000000000|0
010002D00EDD0800|00000000000000000000000000000000|65536
010002D0135F2000|00000000000000000000000000000000|0
010002D01B760000|00000000000000000000000000000000|0
010002E00D3FE000|00000000000000000000000000000000|0
010002E00D3FE800|00000000000000000000000000000000|131072
010002E00D548000|00000000000000000000000000000000|0
010002E01825E000|00000000000000000000000000000000|0
010002E01825E800|00000000000000000000000000000000|65536
010002E01B4BC000|00000000000000000000000000000000|0
010002E01DD54000|00000000000000000000000000000000|0
010002E01EBF6000|00000000000000000000000000000000|0
010002E01EBF6800|00000000000000000000000000000000|65536
010002F001220000|010002F0012200000000000000000000|0
010002F001220800|00000000000000000000000000000000|131072
010002F009A7A000|010002F009A7A0000000000000000004|0
010002F009A7A800|00000000000000000000000000000000|65536
010002F00CC20000|00000000000000000000000000000000|0
010002F01A97A000|00000000000000000000000000000000|0
010002F01A97A800|00000000000000000000000000000000|131072
010002F01D87A000|00000000000000000000000000000000|0
010002F01E86A000|00000000000000000000000000000000|0
010003000E146000|00000000000000000000000000000000|0
010003000E146800|00000000000000000000000000000000|65536
0100030010D3E000|00000000000000000000000000000000|
0100030010D3E800|00000000000000000000000000000000|196608
0100030012E82000|00000000000000000000000000000000|0
0100030012E82800|00000000000000000000000000000000|131072
0100030014184000|00000000000000000000000000000000|0
0100030014184800|00000000000000000000000000000000|65536
010003001536E000|00000000000000000000000000000000|0
010003001536E800|00000000000000000000000000000000|65536
010003001536F001|00000000000000000000000000000000|0
010003001C198000|00000000000000000000000000000000|0
0100030021A36000|00000000000000000000000000000000|0
0100030021A36800|00000000000000000000000000000000|65536
010003100F1F4000|00000000000000000000000000000000|0
010003100F1F4800|00000000000000000000000000000000|131072
0100031013CB2000|00000000000000000000000000000000|0
0100031013CB2800|00000000000000000000000000000000|65536
0100031018CFE000|00000000000000000000000000000000|0
0100031018CFE800|00000000000000000000000000000000|262144
010003101D08E000|00000000000000000000000000000000|0
010003101D08E800|00000000000000000000000000000000|262144
010003101D08F001|00000000000000000000000000000000|0
010003101D08F002|00000000000000000000000000000000|0
010003101D08F003|00000000000000000000000000000000|0
010003101D08F004|00000000000000000000000000000000|0
010003101D08F005|00000000000000000000000000000000|0
010003101D08F006|00000000000000000000000000000000|0
010003101D08F007|00000000000000000000000000000000|0
010003101D08F008|00000000000000000000000000000000|0
010003101D08F009|00000000000000000000000000000000|0
010003101D08F00A|00000000000000000000000000000000|0
010003101D08F00B|00000000000000000000000000000000|0
010003101D08F00C|00000000000000000000000000000000|0
010003101D08F00D|00000000000000000000000000000000|0
010003101D08F00E|00000000000000000000000000000000|0
010003101D08F00F|00000000000000000000000000000000|0
010003101D08F010|00000000000000000000000000000000|0
010003101D08F011|00000000000000000000000000000000|0
010003101D08F012|00000000000000000000000000000000|0
